Min,Max,Modal,Year,Month,Day,Variety_OTHER,Variety_PUNA,Grade_FAQ,Grade_LARGE,Grade_MEDIUM
600.0,1300.0,1050.0,2007.0,10.0,3.0,1.0,0.0,1.0,0.0,0.0
600.0,1300.0,1000.0,2007.0,10.0,4.0,1.0,0.0,1.0,0.0,0.0
500.0,1300.0,900.0,2007.0,10.0,5.0,1.0,0.0,1.0,0.0,0.0
750.0,1400.0,1150.0,2007.0,10.0,8.0,1.0,0.0,1.0,0.0,0.0
550.0,1400.0,1000.0,2007.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0
500.0,1100.0,800.0,2007.0,10.0,12.0,1.0,0.0,1.0,0.0,0.0
500.0,1200.0,850.0,2007.0,10.0,15.0,1.0,0.0,1.0,0.0,0.0
600.0,1300.0,950.0,2007.0,10.0,16.0,1.0,0.0,1.0,0.0,0.0
600.0,1300.0,950.0,2007.0,10.0,17.0,1.0,0.0,1.0,0.0,0.0
400.0,1400.0,900.0,2007.0,10.0,18.0,1.0,0.0,1.0,0.0,0.0
500.0,1400.0,950.0,2007.0,10.0,19.0,1.0,0.0,1.0,0.0,0.0
800.0,1500.0,1100.0,2007.0,10.0,22.0,1.0,0.0,1.0,0.0,0.0
700.0,1500.0,1050.0,2007.0,10.0,23.0,1.0,0.0,1.0,0.0,0.0
700.0,1500.0,1025.0,2007.0,10.0,24.0,1.0,0.0,1.0,0.0,0.0
800.0,1250.0,1050.0,2007.0,10.0,25.0,1.0,0.0,1.0,0.0,0.0
800.0,1400.0,1100.0,2007.0,10.0,26.0,1.0,0.0,1.0,0.0,0.0
700.0,1500.0,1100.0,2007.0,10.0,29.0,1.0,0.0,1.0,0.0,0.0
600.0,1500.0,1100.0,2007.0,10.0,30.0,1.0,0.0,1.0,0.0,0.0
600.0,1400.0,1100.0,2007.0,10.0,31.0,1.0,0.0,1.0,0.0,0.0
500.0,1100.0,800.0,2007.0,11.0,19.0,0.0,0.0,1.0,0.0,0.0
280.0,280.0,280.0,2007.0,11.0,26.0,0.0,0.0,1.0,0.0,0.0
300.0,900.0,600.0,2007.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0
400.0,1000.0,700.0,2007.0,11.0,3.0,1.0,0.0,1.0,0.0,0.0
500.0,1400.0,1000.0,2007.0,11.0,5.0,1.0,0.0,1.0,0.0,0.0
400.0,1000.0,900.0,2007.0,11.0,6.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,600.0,2007.0,11.0,7.0,1.0,0.0,1.0,0.0,0.0
400.0,800.0,600.0,2007.0,11.0,9.0,1.0,0.0,1.0,0.0,0.0
350.0,1200.0,800.0,2007.0,11.0,12.0,1.0,0.0,1.0,0.0,0.0
400.0,1200.0,800.0,2007.0,11.0,13.0,1.0,0.0,1.0,0.0,0.0
400.0,1200.0,800.0,2007.0,11.0,14.0,1.0,0.0,1.0,0.0,0.0
500.0,1200.0,800.0,2007.0,11.0,15.0,1.0,0.0,1.0,0.0,0.0
400.0,1100.0,800.0,2007.0,11.0,16.0,1.0,0.0,1.0,0.0,0.0
500.0,1200.0,800.0,2007.0,11.0,17.0,1.0,0.0,1.0,0.0,0.0
500.0,1200.0,800.0,2007.0,11.0,20.0,1.0,0.0,1.0,0.0,0.0
500.0,1200.0,800.0,2007.0,11.0,21.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,600.0,2007.0,11.0,22.0,1.0,0.0,1.0,0.0,0.0
400.0,800.0,600.0,2007.0,11.0,23.0,1.0,0.0,1.0,0.0,0.0
200.0,800.0,550.0,2007.0,11.0,24.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,600.0,2007.0,11.0,26.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,600.0,2007.0,11.0,27.0,1.0,0.0,1.0,0.0,0.0
400.0,800.0,600.0,2007.0,11.0,29.0,1.0,0.0,1.0,0.0,0.0
300.0,850.0,600.0,2007.0,11.0,30.0,1.0,0.0,1.0,0.0,0.0
300.0,750.0,600.0,2007.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0
400.0,800.0,600.0,2007.0,12.0,3.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,600.0,2007.0,12.0,5.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,600.0,2007.0,12.0,6.0,1.0,0.0,1.0,0.0,0.0
500.0,850.0,700.0,2007.0,12.0,7.0,1.0,0.0,1.0,0.0,0.0
400.0,750.0,600.0,2007.0,12.0,10.0,1.0,0.0,1.0,0.0,0.0
350.0,800.0,610.0,2007.0,12.0,11.0,1.0,0.0,1.0,0.0,0.0
300.0,900.0,650.0,2007.0,12.0,12.0,1.0,0.0,1.0,0.0,0.0
400.0,900.0,650.0,2007.0,12.0,13.0,1.0,0.0,0.0,0.0,0.0
300.0,850.0,650.0,2007.0,12.0,14.0,1.0,0.0,0.0,0.0,1.0
300.0,800.0,600.0,2007.0,12.0,15.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,550.0,2007.0,12.0,17.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,600.0,2007.0,12.0,18.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,550.0,2007.0,12.0,19.0,1.0,0.0,0.0,0.0,1.0
200.0,800.0,600.0,2007.0,12.0,20.0,1.0,0.0,0.0,0.0,1.0
300.0,700.0,500.0,2007.0,12.0,22.0,1.0,0.0,0.0,0.0,1.0
400.0,700.0,500.0,2007.0,12.0,24.0,1.0,0.0,1.0,0.0,0.0
350.0,750.0,550.0,2007.0,12.0,26.0,1.0,0.0,0.0,0.0,0.0
400.0,800.0,600.0,2007.0,12.0,27.0,1.0,0.0,1.0,0.0,0.0
300.0,750.0,550.0,2007.0,12.0,28.0,1.0,0.0,1.0,0.0,0.0
300.0,700.0,500.0,2007.0,12.0,29.0,1.0,0.0,0.0,0.0,1.0
300.0,850.0,550.0,2007.0,12.0,31.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,600.0,2007.0,12.0,4.0,0.0,1.0,1.0,0.0,0.0
300.0,800.0,550.0,2008.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
500.0,700.0,675.0,2008.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
300.0,700.0,500.0,2008.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0
300.0,700.0,500.0,2008.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0
400.0,700.0,550.0,2008.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0
400.0,750.0,600.0,2008.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0
350.0,750.0,550.0,2008.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0
350.0,750.0,550.0,2008.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0
310.0,700.0,400.0,2008.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0
300.0,700.0,500.0,2008.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0
250.0,700.0,450.0,2008.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0
300.0,600.0,500.0,2008.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0
300.0,600.0,450.0,2008.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0
300.0,600.0,450.0,2008.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0
300.0,500.0,400.0,2008.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0
300.0,600.0,500.0,2008.0,1.0,22.0,1.0,0.0,1.0,0.0,0.0
300.0,600.0,450.0,2008.0,1.0,23.0,1.0,0.0,0.0,0.0,0.0
300.0,600.0,450.0,2008.0,1.0,24.0,1.0,0.0,0.0,0.0,0.0
300.0,600.0,450.0,2008.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0
300.0,600.0,450.0,2008.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0
300.0,500.0,400.0,2008.0,1.0,29.0,1.0,0.0,1.0,0.0,0.0
200.0,500.0,400.0,2008.0,1.0,30.0,1.0,0.0,1.0,0.0,0.0
200.0,500.0,350.0,2008.0,1.0,31.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,500.0,2008.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0
200.0,500.0,400.0,2008.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
200.0,500.0,400.0,2008.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0
300.0,600.0,400.0,2008.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0
200.0,500.0,400.0,2008.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0
200.0,500.0,350.0,2008.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0
300.0,600.0,450.0,2008.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0
300.0,600.0,400.0,2008.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0
300.0,600.0,450.0,2008.0,2.0,11.0,1.0,0.0,1.0,0.0,0.0
300.0,550.0,400.0,2008.0,2.0,12.0,1.0,0.0,1.0,0.0,0.0
280.0,500.0,400.0,2008.0,2.0,13.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,2.0,15.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,2.0,16.0,1.0,0.0,1.0,0.0,0.0
300.0,550.0,425.0,2008.0,2.0,18.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,2.0,20.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,2.0,21.0,1.0,0.0,1.0,0.0,0.0
350.0,600.0,500.0,2008.0,2.0,22.0,1.0,0.0,1.0,0.0,0.0
400.0,750.0,550.0,2008.0,2.0,23.0,1.0,0.0,1.0,0.0,0.0
350.0,600.0,500.0,2008.0,2.0,25.0,1.0,0.0,1.0,0.0,0.0
400.0,515.0,450.0,2008.0,2.0,26.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,2.0,27.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,2.0,28.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,2.0,29.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0
300.0,550.0,425.0,2008.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0
300.0,550.0,450.0,2008.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,10.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,11.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,12.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,13.0,1.0,0.0,1.0,0.0,0.0
200.0,450.0,350.0,2008.0,3.0,14.0,1.0,0.0,1.0,0.0,0.0
200.0,500.0,350.0,2008.0,3.0,15.0,1.0,0.0,1.0,0.0,0.0
300.0,475.0,425.0,2008.0,3.0,17.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,18.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,19.0,1.0,0.0,1.0,0.0,0.0
250.0,500.0,350.0,2008.0,3.0,20.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,24.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,25.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,26.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,27.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,28.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,29.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,3.0,31.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,10.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,12.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,15.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,16.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,17.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,19.0,1.0,0.0,1.0,0.0,0.0
300.0,475.0,400.0,2008.0,4.0,21.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,22.0,1.0,0.0,1.0,0.0,0.0
300.0,475.0,400.0,2008.0,4.0,23.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,24.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,25.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,26.0,1.0,0.0,1.0,0.0,0.0
300.0,450.0,380.0,2008.0,4.0,28.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,4.0,29.0,1.0,0.0,1.0,0.0,0.0
350.0,600.0,500.0,2008.0,4.0,30.0,1.0,0.0,1.0,0.0,0.0
250.0,480.0,380.0,2008.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,5.0,6.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,5.0,7.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,5.0,9.0,1.0,0.0,1.0,0.0,0.0
250.0,450.0,350.0,2008.0,5.0,12.0,1.0,0.0,1.0,0.0,0.0
250.0,450.0,350.0,2008.0,5.0,13.0,1.0,0.0,1.0,0.0,0.0
250.0,500.0,350.0,2008.0,5.0,14.0,1.0,0.0,1.0,0.0,0.0
250.0,450.0,350.0,2008.0,5.0,15.0,1.0,0.0,1.0,0.0,0.0
250.0,450.0,350.0,2008.0,5.0,16.0,1.0,0.0,1.0,0.0,0.0
250.0,450.0,350.0,2008.0,5.0,17.0,1.0,0.0,1.0,0.0,0.0
250.0,450.0,350.0,2008.0,5.0,19.0,1.0,0.0,1.0,0.0,0.0
250.0,450.0,350.0,2008.0,5.0,20.0,1.0,0.0,1.0,0.0,0.0
200.0,450.0,350.0,2008.0,5.0,22.0,1.0,0.0,1.0,0.0,0.0
300.0,450.0,400.0,2008.0,5.0,24.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,5.0,26.0,1.0,0.0,1.0,0.0,0.0
250.0,450.0,350.0,2008.0,5.0,27.0,1.0,0.0,1.0,0.0,0.0
250.0,450.0,350.0,2008.0,5.0,28.0,1.0,0.0,1.0,0.0,0.0
350.0,500.0,450.0,2008.0,5.0,29.0,1.0,0.0,1.0,0.0,0.0
350.0,500.0,450.0,2008.0,5.0,30.0,1.0,0.0,1.0,0.0,0.0
550.0,580.0,560.0,2008.0,5.0,31.0,1.0,0.0,1.0,0.0,0.0
300.0,500.0,400.0,2008.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0
450.0,600.0,560.0,2008.0,6.0,4.0,1.0,0.0,1.0,0.0,0.0
450.0,600.0,475.0,2008.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0
450.0,625.0,600.0,2008.0,6.0,6.0,1.0,0.0,1.0,0.0,0.0
450.0,625.0,600.0,2008.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0
450.0,625.0,600.0,2008.0,6.0,9.0,1.0,0.0,1.0,0.0,0.0
450.0,500.0,480.0,2008.0,6.0,10.0,1.0,0.0,1.0,0.0,0.0
450.0,500.0,475.0,2008.0,6.0,11.0,1.0,0.0,1.0,0.0,0.0
300.0,600.0,450.0,2008.0,6.0,12.0,1.0,0.0,1.0,0.0,0.0
350.0,550.0,450.0,2008.0,6.0,13.0,1.0,0.0,1.0,0.0,0.0
300.0,600.0,450.0,2008.0,6.0,16.0,1.0,0.0,1.0,0.0,0.0
350.0,600.0,450.0,2008.0,6.0,18.0,1.0,0.0,1.0,0.0,0.0
350.0,550.0,450.0,2008.0,6.0,19.0,1.0,0.0,1.0,0.0,0.0
375.0,600.0,450.0,2008.0,6.0,20.0,1.0,0.0,1.0,0.0,0.0
350.0,550.0,450.0,2008.0,6.0,21.0,1.0,0.0,1.0,0.0,0.0
350.0,650.0,500.0,2008.0,6.0,23.0,1.0,0.0,1.0,0.0,0.0
350.0,650.0,550.0,2008.0,6.0,24.0,1.0,0.0,1.0,0.0,0.0
650.0,700.0,675.0,2008.0,6.0,25.0,1.0,0.0,1.0,0.0,0.0
600.0,700.0,650.0,2008.0,6.0,26.0,1.0,0.0,1.0,0.0,0.0
600.0,700.0,640.0,2008.0,6.0,27.0,1.0,0.0,1.0,0.0,0.0
600.0,700.0,650.0,2008.0,6.0,28.0,1.0,0.0,1.0,0.0,0.0
600.0,700.0,650.0,2008.0,6.0,30.0,1.0,0.0,1.0,0.0,0.0
450.0,600.0,550.0,2008.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0
700.0,750.0,725.0,2008.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0
700.0,725.0,700.0,2008.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0
650.0,700.0,680.0,2008.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0
600.0,700.0,650.0,2008.0,7.0,7.0,1.0,0.0,1.0,0.0,0.0
600.0,750.0,700.0,2008.0,7.0,8.0,1.0,0.0,1.0,0.0,0.0
600.0,700.0,650.0,2008.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0
600.0,750.0,700.0,2008.0,7.0,10.0,1.0,0.0,1.0,0.0,0.0
600.0,750.0,700.0,2008.0,7.0,11.0,1.0,0.0,1.0,0.0,0.0
600.0,750.0,700.0,2008.0,7.0,12.0,1.0,0.0,1.0,0.0,0.0
650.0,750.0,700.0,2008.0,7.0,14.0,1.0,0.0,1.0,0.0,0.0
800.0,850.0,825.0,2008.0,7.0,15.0,1.0,0.0,1.0,0.0,0.0
800.0,850.0,825.0,2008.0,7.0,16.0,1.0,0.0,1.0,0.0,0.0
800.0,850.0,830.0,2008.0,7.0,17.0,1.0,0.0,1.0,0.0,0.0
800.0,850.0,840.0,2008.0,7.0,18.0,1.0,0.0,1.0,0.0,0.0
800.0,850.0,825.0,2008.0,7.0,21.0,1.0,0.0,1.0,0.0,0.0
800.0,850.0,850.0,2008.0,7.0,22.0,1.0,0.0,1.0,0.0,0.0
750.0,850.0,800.0,2008.0,7.0,23.0,1.0,0.0,1.0,0.0,0.0
800.0,850.0,820.0,2008.0,7.0,24.0,1.0,0.0,1.0,0.0,0.0
750.0,850.0,800.0,2008.0,7.0,25.0,1.0,0.0,1.0,0.0,0.0
750.0,850.0,800.0,2008.0,7.0,26.0,1.0,0.0,1.0,0.0,0.0
750.0,900.0,800.0,2008.0,7.0,28.0,1.0,0.0,1.0,0.0,0.0
750.0,900.0,800.0,2008.0,7.0,29.0,1.0,0.0,1.0,0.0,0.0
750.0,950.0,850.0,2008.0,7.0,30.0,1.0,0.0,1.0,0.0,0.0
800.0,850.0,825.0,2008.0,7.0,19.0,0.0,1.0,1.0,0.0,0.0
800.0,1000.0,900.0,2008.0,7.0,31.0,0.0,1.0,1.0,0.0,0.0
700.0,950.0,900.0,2008.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0
750.0,950.0,900.0,2008.0,8.0,4.0,1.0,0.0,1.0,0.0,0.0
600.0,1000.0,900.0,2008.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0
600.0,1100.0,950.0,2008.0,8.0,6.0,1.0,0.0,1.0,0.0,0.0
600.0,1000.0,900.0,2008.0,8.0,7.0,1.0,0.0,1.0,0.0,0.0
700.0,1000.0,850.0,2008.0,8.0,11.0,1.0,0.0,1.0,0.0,0.0
800.0,1000.0,900.0,2008.0,8.0,13.0,1.0,0.0,1.0,0.0,0.0
700.0,1000.0,900.0,2008.0,8.0,14.0,1.0,0.0,1.0,0.0,0.0
600.0,1000.0,800.0,2008.0,8.0,18.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,8.0,19.0,1.0,0.0,1.0,0.0,0.0
600.0,1000.0,800.0,2008.0,8.0,20.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,8.0,21.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,850.0,2008.0,8.0,22.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,8.0,25.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,8.0,26.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,8.0,27.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,8.0,28.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,8.0,29.0,1.0,0.0,1.0,0.0,0.0
400.0,1000.0,800.0,2008.0,8.0,30.0,1.0,0.0,1.0,0.0,0.0
600.0,1000.0,900.0,2008.0,8.0,8.0,0.0,1.0,1.0,0.0,0.0
800.0,1000.0,900.0,2008.0,8.0,12.0,0.0,1.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,9.0,4.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,850.0,2008.0,9.0,8.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,850.0,2008.0,9.0,9.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,9.0,10.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,900.0,2008.0,9.0,11.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,9.0,12.0,1.0,0.0,1.0,0.0,0.0
400.0,1000.0,600.0,2008.0,9.0,15.0,1.0,0.0,1.0,0.0,0.0
400.0,950.0,800.0,2008.0,9.0,16.0,1.0,0.0,1.0,0.0,0.0
400.0,920.0,850.0,2008.0,9.0,17.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,9.0,18.0,1.0,0.0,1.0,0.0,0.0
400.0,1000.0,850.0,2008.0,9.0,19.0,1.0,0.0,1.0,0.0,0.0
400.0,950.0,700.0,2008.0,9.0,20.0,1.0,0.0,1.0,0.0,0.0
400.0,1000.0,800.0,2008.0,9.0,22.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,9.0,23.0,1.0,0.0,1.0,0.0,0.0
500.0,900.0,800.0,2008.0,9.0,24.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,9.0,25.0,1.0,0.0,1.0,0.0,0.0
400.0,800.0,700.0,2008.0,9.0,26.0,1.0,0.0,1.0,0.0,0.0
400.0,800.0,700.0,2008.0,9.0,27.0,1.0,0.0,1.0,0.0,0.0
300.0,1000.0,600.0,2008.0,9.0,30.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,9.0,6.0,0.0,1.0,1.0,0.0,0.0
300.0,900.0,500.0,2008.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,700.0,2008.0,10.0,3.0,1.0,0.0,1.0,0.0,0.0
250.0,950.0,800.0,2008.0,10.0,4.0,1.0,0.0,1.0,0.0,0.0
300.0,900.0,600.0,2008.0,10.0,6.0,1.0,0.0,1.0,0.0,0.0
300.0,1000.0,600.0,2008.0,10.0,7.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,600.0,2008.0,10.0,10.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,700.0,2008.0,10.0,13.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,500.0,2008.0,10.0,14.0,1.0,0.0,1.0,0.0,0.0
250.0,800.0,600.0,2008.0,10.0,15.0,1.0,0.0,1.0,0.0,0.0
200.0,900.0,600.0,2008.0,10.0,16.0,1.0,0.0,1.0,0.0,0.0
300.0,950.0,650.0,2008.0,10.0,17.0,1.0,0.0,1.0,0.0,0.0
250.0,800.0,700.0,2008.0,10.0,18.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,600.0,2008.0,10.0,20.0,1.0,0.0,1.0,0.0,0.0
200.0,900.0,800.0,2008.0,10.0,21.0,1.0,0.0,1.0,0.0,0.0
250.0,800.0,600.0,2008.0,10.0,22.0,1.0,0.0,1.0,0.0,0.0
200.0,800.0,600.0,2008.0,10.0,23.0,1.0,0.0,1.0,0.0,0.0
200.0,850.0,600.0,2008.0,10.0,24.0,1.0,0.0,1.0,0.0,0.0
800.0,900.0,850.0,2008.0,10.0,25.0,1.0,0.0,1.0,0.0,0.0
300.0,800.0,650.0,2008.0,10.0,28.0,1.0,0.0,1.0,0.0,0.0
300.0,750.0,650.0,2008.0,10.0,30.0,1.0,0.0,1.0,0.0,0.0
250.0,850.0,600.0,2008.0,10.0,31.0,1.0,0.0,1.0,0.0,0.0
600.0,1200.0,1000.0,2008.0,11.0,24.0,0.0,0.0,1.0,0.0,0.0
600.0,1200.0,1000.0,2008.0,11.0,25.0,0.0,0.0,1.0,0.0,0.0
250.0,800.0,600.0,2008.0,11.0,3.0,1.0,0.0,1.0,0.0,0.0
300.0,1000.0,800.0,2008.0,11.0,4.0,1.0,0.0,1.0,0.0,0.0
1200.0,1500.0,1300.0,2008.0,11.0,5.0,1.0,0.0,1.0,0.0,0.0
400.0,1200.0,800.0,2008.0,11.0,6.0,1.0,0.0,1.0,0.0,0.0
600.0,1000.0,800.0,2008.0,11.0,7.0,1.0,0.0,1.0,0.0,0.0
300.0,1000.0,800.0,2008.0,11.0,8.0,1.0,0.0,1.0,0.0,0.0
400.0,1000.0,600.0,2008.0,11.0,10.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,11.0,12.0,1.0,0.0,1.0,0.0,0.0
400.0,800.0,600.0,2008.0,11.0,13.0,1.0,0.0,1.0,0.0,0.0
500.0,1100.0,800.0,2008.0,11.0,14.0,1.0,0.0,1.0,0.0,0.0
500.0,1000.0,800.0,2008.0,11.0,17.0,1.0,0.0,1.0,0.0,0.0
550.0,950.0,850.0,2008.0,11.0,18.0,1.0,0.0,1.0,0.0,0.0
550.0,1050.0,950.0,2008.0,11.0,19.0,1.0,0.0,1.0,0.0,0.0
550.0,1050.0,960.0,2008.0,11.0,20.0,1.0,0.0,1.0,0.0,0.0
550.0,1050.0,960.0,2008.0,11.0,21.0,1.0,0.0,1.0,0.0,0.0
550.0,1050.0,950.0,2008.0,11.0,22.0,1.0,0.0,1.0,0.0,0.0
600.0,1200.0,1100.0,2008.0,11.0,27.0,1.0,0.0,1.0,0.0,0.0
