Market,Date,Variety,Grade,Arrivals,Unit,Min,Max,Modal,District
MYSURU,21/04/2022,TUR DAL,AVERAGE,116,Quintal,11700,12100,11900,Mysuru
MYSURU,22/04/2022,TUR DAL,AVERAGE,17,Quintal,11700,12100,11900,Mysuru
MYSURU,25/04/2022,TUR DAL,AVERAGE,740,Quintal,11700,12100,11900,Mysuru
MYSURU,26/04/2022,TUR DAL,AVERAGE,33,Quintal,11700,12100,11900,Mysuru
MYSURU,27/04/2022,TUR DAL,AVERAGE,100,Quintal,11700,12100,11900,Mysuru
MYSURU,28/04/2022,TUR DAL,AVERAGE,18,Quintal,11700,12100,11900,Mysuru
MYSURU,29/04/2022,TUR DAL,AVERAGE,51,Quintal,11700,12100,11900,Mysuru
MYSURU,30/04/2022,TUR DAL,AVERAGE,37,Quintal,11700,12100,11900,Mysuru
MYSURU,02/05/2022,TUR DAL,AVERAGE,66,Quintal,9800,10000,9800,Mysuru
MYSURU,03/05/2022,TUR DAL,AVERAGE,30,Quintal,9290,9800,9500,Mysuru
MYSURU,04/05/2022,TUR DAL,AVERAGE,16,Quintal,8700,9400,9000,Mysuru
MYSURU,06/05/2022,TUR DAL,AVERAGE,14,Quintal,5700,10000,9500,Mysuru
MYSURU,07/05/2022,TUR DAL,AVERAGE,25,Quintal,8450,8900,8500,Mysuru
MYSURU,09/05/2022,TUR DAL,AVERAGE,18,Quintal,8000,9800,8700,Mysuru
MYSURU,10/05/2022,TUR DAL,AVERAGE,355,Quintal,9100,9800,9500,Mysuru
MYSURU,12/05/2022,TUR DAL,AVERAGE,15,Quintal,8600,9800,9000,Mysuru
MYSURU,14/05/2022,TUR DAL,AVERAGE,210,Quintal,8450,8900,8500,Mysuru
MYSURU,16/05/2022,TUR DAL,AVERAGE,291,Quintal,9500,10500,10000,Mysuru
MYSURU,17/05/2022,TUR DAL,AVERAGE,204,Quintal,8150,9150,9000,Mysuru
MYSURU,18/05/2022,TUR DAL,AVERAGE,4,Quintal,8150,9150,9000,Mysuru
MYSURU,19/05/2022,TUR DAL,AVERAGE,267,Quintal,8170,9100,9050,Mysuru
MYSURU,20/05/2022,TUR DAL,AVERAGE,285,Quintal,9000,10100,9500,Mysuru
MYSURU,21/05/2022,TUR DAL,AVERAGE,158,Quintal,7725,9150,8400,Mysuru
MYSURU,23/05/2022,TUR DAL,AVERAGE,20,Quintal,9100,11000,9600,Mysuru
MYSURU,24/05/2022,TUR DAL,AVERAGE,131,Quintal,8701,8900,8800,Mysuru
MYSURU,25/05/2022,TUR DAL,AVERAGE,93,Quintal,9200,9200,9200,Mysuru
MYSURU,26/05/2022,TUR DAL,AVERAGE,18,Quintal,8000,9100,8000,Mysuru
MYSURU,27/05/2022,TUR DAL,AVERAGE,18,Quintal,9100,9900,9500,Mysuru
MYSURU,28/05/2022,TUR DAL,AVERAGE,24,Quintal,8600,9800,9100,Mysuru
MYSURU,30/05/2022,TUR DAL,AVERAGE,28,Quintal,8000,10500,9250,Mysuru
MYSURU,31/05/2022,TUR DAL,AVERAGE,10,Quintal,8000,10500,9250,Mysuru
MYSURU,02/06/2022,TUR DAL,AVERAGE,15,Quintal,8000,10500,9250,Mysuru
MYSURU,03/06/2022,TUR DAL,AVERAGE,105,Quintal,8000,10500,9250,Mysuru
MYSURU,04/06/2022,TUR DAL,AVERAGE,25,Quintal,8500,9500,9000,Mysuru
MYSURU,06/06/2022,TUR DAL,AVERAGE,20,Quintal,8500,9500,9000,Mysuru
MYSURU,07/06/2022,TUR DAL,AVERAGE,18,Quintal,8500,9500,9000,Mysuru
MYSURU,08/06/2022,TUR DAL,AVERAGE,470,Quintal,8500,9500,9000,Mysuru
MYSURU,09/06/2022,TUR DAL,AVERAGE,45,Quintal,8500,9500,9000,Mysuru
MYSURU,10/06/2022,TUR DAL,AVERAGE,115,Quintal,8500,9500,9000,Mysuru
MYSURU,11/06/2022,TUR DAL,AVERAGE,180,Quintal,8500,9500,9000,Mysuru
MYSURU,13/06/2022,TUR DAL,AVERAGE,411,Quintal,10000,11000,10000,Mysuru
MYSURU,14/06/2022,TUR DAL,AVERAGE,165,Quintal,10000,11000,10000,Mysuru
MYSURU,15/06/2022,TUR DAL,AVERAGE,365,Quintal,10000,11000,11000,Mysuru
MYSURU,16/06/2022,TUR DAL,AVERAGE,230,Quintal,10000,11000,10000,Mysuru
MYSURU,17/06/2022,TUR DAL,AVERAGE,286,Quintal,10000,11000,11000,Mysuru
MYSURU,18/06/2022,TUR DAL,AVERAGE,9,Quintal,10000,11000,11000,Mysuru
MYSURU,20/06/2022,TUR DAL,AVERAGE,585,Quintal,10000,15000,10000,Mysuru
MYSURU,21/06/2022,TUR DAL,AVERAGE,15,Quintal,10000,11000,11000,Mysuru
MYSURU,23/06/2022,TUR DAL,AVERAGE,340,Quintal,10000,10000,10000,Mysuru
MYSURU,24/06/2022,TUR DAL,AVERAGE,335,Quintal,10000,11000,10000,Mysuru
MYSURU,25/06/2022,TUR DAL,AVERAGE,345,Quintal,10000,11000,10000,Mysuru
MYSURU,26/06/2022,TUR DAL,AVERAGE,15,Quintal,10000,11000,10000,Mysuru
MYSURU,27/06/2022,TUR DAL,AVERAGE,17,Quintal,9000,10500,9800,Mysuru
MYSURU,28/06/2022,TUR DAL,AVERAGE,14,Quintal,9000,10500,9800,Mysuru
MYSURU,29/06/2022,TUR DAL,AVERAGE,55,Quintal,9000,10500,9600,Mysuru
MYSURU,30/06/2022,TUR DAL,AVERAGE,15,Quintal,8000,10400,9500,Mysuru
MYSURU,02/07/2022,TUR DAL,AVERAGE,25,Quintal,9000,10500,9800,Mysuru
MYSURU,04/07/2022,TUR DAL,AVERAGE,15,Quintal,9000,10400,9800,Mysuru
